,id,tweet,wildan,denise,angga,majority
162,3363,"Ga ada yang pengen terus-menerus dalam situasi dan kondisi seperti ini, yang harus kita lakukan ya jaga kesehatan, pake masker, cuci tangan, dan vaksin sebagai ikhtiar kita untuk menghentikan penyebaran covid 19.",1,1,1,1
163,3886,"Jadi yang peling penting itu bukan vaksin berbayar untuk percepat vaksinasi, tapi pengadaan vaksinnya dan sentra vaksinnya diperbanyak. Udah ada contohnya di Jakarta. Gak perlu pakai vaksin berbayar kalau mau cepet meningkatkan penyuntikan vaksin.",1,1,1,1
164,790,Vaksin gratis kaga mau kok ribut soal vaksin berbayar sih,1,1,1,1
165,2333,"@PLindungi min mau tanya, kalau misalnya ternyata nomor hp yang didaftarkan saat vaksin terblokir gimana ya solusinya",0,0,0,0
166,862,Sudah divaksin âœ… Vaksin yuk biar pandemi cepat berakhir dan aktivitas bisa kembali normal âœ… Rapi banget kayak mau ngelamar anak orang âœ…  https://t.co/tl7wcYerwH,1,1,1,1
167,1167,sakit yaa tangan habis vaksinðŸ˜Œ,0,0,0,0
168,5767,Akhrinya dpt jadwal vaksin. Sst yg patut disyukurin saat ini.,1,1,1,1
169,6697,"Dari pada vaksin berbayar, terlihat greedy dan jahat di tengah pandemi. Pak @jokowi",-1,-1,-1,-1
170,278,"Aghh temen udeh pada di vaksin, sya entar minggu depan aja kali ya.. Soalnya klo abis di vaksin kudu istirahat,bahaya klo di bawa kerja. Entar klo libur pulang k bogor deh. insyallah.",1,1,1,1
171,4379,Shopee punya 1 jt vaksin dari mana ya? Bukannya masih G to G ya penjualan Vaksin tuh?,0,0,0,0
172,6022,"Gak semua orang Indonesia mau antri dan menunggu buat menunggu jadwal vaksin, meskipun sudah digencarkan. Ada yang punya uang dan rela bayar, masuknya ke BUMN juga.  Narasinya pasti: bisnis di tengah pandemi. BUMN kan 100% dimiliki negara.",1,1,1,1
173,6362,Antri vaksin ke dua ðŸ˜Bismillah .  https://t.co/lXaxvbc2HW,1,1,1,1
174,6860,"Sengaja untuk menunda vaksin karena menghindari resiko saat berkerumun, ehhh tibaÂ² dapat tawaran untuk vaksin di RS, memang rejeki itu gak harus berupa duit/materi, halÂ² seperti ini juga termasuk rejeki.ðŸ˜ Jazakillah khair untuk orang baik disana..ðŸ™",1,1,1,1
175,2121,"YAALLAH GAK SABAR MAU VAKSIN, dapet antrian nomer 215 wohoooo",1,1,1,1
176,1761,"Tgl 23 jadwal vaksin , semoga sebelum tgl 23 udh ga batuk biar bisa ikut vaksin :"" dirumah tinggal aku aja ni yg velum vaksin :""",1,1,1,1
177,477,"kartu vaksin karena suntik vaksin, atau suntik vaksin karena kartu vaksin",0,0,0,0
178,6637,Jangan lupa sertifikat vaksin atau sejenisnya.,0,0,0,0
179,3269,Alhamdulillaah.. keluarga kecil mah masih sejalan.. malah yang ngajak2 vaksin ðŸ˜„ðŸ˜„,1,1,1,1
180,1493,"tuh khan driver ini pd g takut covid apa ya, mestinya khan dia yg lbh pengen contactless. mn blm vaksin ðŸ¥²",0,0,0,0
181,6120,"Karantina Wilayah nggak mau, tapi masy. harus karantina (PPKM) tnp garansi logistik. Kini vaksin belum selesai sudah release aturan vaksin berbayar.",-1,-1,-1,-1
182,3978,"Jangan-jangan ada korelasinya antara PPKM Darurat dengan Kebijakan Vaksinasi Berbayar..!  Momentumnya pas banget, masyarakat dilarang berkeliaran tetapi kebijakan Vaksinasi Berbayar bisa berjalan..!",-1,-1,-1,-1
183,6401,"Satu hal yg kemarin2 aku cerewet bgt sama tetangga2ku saat mereka pada ga mau vaksin. Alasannya ga usah, ga butuh, nunggu sepi puskesmasnya kek, ntar ajah, males antri, n dll.. rasanya kudu pengen jitak, untung aku masih waras.",0,0,0,0
184,5228,Mungkin vaksin berbayar bukan untuk kalangan menengah kebawah. Mungkin vaksin berbayar untuk kalangan menengah ke atas yang tidak mau berkerumun antrian vaksin. Maybe,0,0,0,0
185,746,Ooh iyaa satu lagii. Hari ini ngga ada vaksin karena emang sinovac ngga ada dari provinsi. Hari jumat kemaren juga vaksin cuma 40an karena cuma dapat segitu dari dinkes. Ngga tau ini ada hubungannya sama berita â€œvaksin dijual seharga sekian rupiahâ€ atau memang sinovac udah langka,0,0,0,0
186,6167,"Bgmn bisa vaksin berbayar, vaksinnya ada yg dari hibahan, bantuwan, dana dr APBN.pajak rakyat lho pak @jokowi kok tega2nya mencekik rakyat yg sdh sekarat. MASIH PERCAYA DG @jokowi ATASI PANDEMI???   https://t.co/lk2PcN7KdD via @tribunnews",-1,-1,-1,-1
187,6076,"""lha berarti bagus dong sekarang VGR bisa bayar sendiri jadi bisa mempercepat program vaksinasi dan ngurangin beban pemerintah""   ga begitu ferguso, lihat harga vaksinnya. Rp.879.140 buat dosis...emang semua keluarga di kota besar Indonesia bisa bayar?",-1,-1,-1,-1
188,1,"@DKIJakarta halo min, minta tolong utk dibantu dong ini calon suami saya sdh vaksin Dr tgl 30juni di jiexpo Kemayoran bersama Walubi, Tp  sampai hr ini blm ada sertifikat vaksinnya.sdh tlp ke 119 ext 9 ga bisa2 dan email ke vaksin@pedulilindungi.id jg ga ",0,0,0,0
189,3613,"Vaksin Gotong Royong (berbayar) harusnya dibatalkan, bukan ditunda. Uang membeli vaksin pakai uang rakyat trus dijual lg ke rakyat. Smg jg bukan vaksin hibah negara sahabat yg diperjualbelikan. BUMN itu bentuk intervensi negara utk melayani rakyat bukan cari untung dr rakyat.",-1,-1,-1,-1
190,6482,Ini semua valid karena ayah ketua satgas covid di perusahaannya. Jadi sama aja kan si gotong royong ini lama dan banyak yg gamau? Dah lah mari saya sibuk jualan sambil nunggu vaksin mana yg duluan bisa :),0,0,0,0
191,3663,"Aku sudah vaksin, ya. ðŸ’‰  https://t.co/R38B8p7HZ5",1,1,1,1
192,456,gak usah menyebar fitnah deh kalau gak mau divaksin atau gak percaya kovid terserah cukup untuk sendiri aja tapi jangan salahin pemerintah juga jutaan orang berharap dapet vaksin diluar sana lho   https://t.co/Dg8CfDJXbf  #SalahKaprahSalahArah,0,0,0,0
193,1587,"Update skrg yang sudah di vaksin ada 15juta jiwa, dari 180 juta vaksin yang tersedia. Kalau dihitung tidak sampai 10%. Gimana mau cepat selesai ini corona, pemerintahnya saja lambat  dalam pendistribusian vaksin. Lalu yang disalahin orang yang gak mau divaksin. Wajar?",-1,-1,-1,-1
194,4685,Isu vaksin dan bayarannya gamasuk ke Dalem isu gw.... Kawasan pemukiman gw dapet vaksin gratis tapi gabanyak yang mau divaksinðŸ¤¡,-1,-1,-1,-1
195,9511,"sinopharm emang buat yg berbayar kok, kemaren kantor pake vaksin yg ini dan dibayarin dari kantor ðŸ˜",0,0,0,0
196,14176,"Sepupu gw yg nakes, udah mulai ngomel2 terus di story, pdhal dulu dia gak mau peduli sama para penyebar hoax krn gak mau ikut campur.  Ya mrk para covidiot ini memang harus digampar pakai kata2 terus kok. Bikin masalah tambah ruwet.",0,0,0,0
197,14243,Ada yg belum vaksin.? Jika ada maka kita samaan,0,0,0,0
198,14616,"Gw sih setuju vaksin ada yang dijual/ berbayar di kimia farma, jadi buat yang mampu, males nunggu giliran yang gratisan, ya udah beli aj  Kalau gak mampu beli ya, harus sabar nunggu giliran. Biar cepet pandemi teratasi.  Gak usah digoreng sana sini. Singapura aja ada yg bayar kok",1,1,1,1
199,14867,Vaksin berbayar di KF? Woiiiii.... Beneran ni? Yaudah Berarti nyata adanya Komersialisasi pandemi...,0,0,0,0
200,10733,Yang mau membayar memang yang sejak awal sdh mendaftarkan diri utk ikut program vaksin mandiri. Maka yg diimpor pun disesuaikan dg yang dulu mendaftar.,1,1,1,1
201,13292,"Pasokan vaksin masih terbatas. Praktik jualan vaksin adalah tindakan biadab. Pemerintah harus melarangnya, apalagi yang jualan BUMN.",-1,-1,-1,-1
202,9447,Bakal selalu ada pros and cons sih cuman yaudah lah ini g ngerugiin siapa2 juga. Brightside nya jd pada parno sendiri kalau g buru2 vaksin gretongan ntr mikir bakal bayar ðŸ˜Œ,1,1,1,1
203,9604,"Kalau beliau blg ""Vaksin gratsi"" ,yo ya berarti nanti implementasinya ada yg gk gratis... Simple gtu. Gk apalÂ² sama Kepala Negara kita masaa...",0,0,0,0
204,10602,"Again... Yg penting vaksin available dengan CEPAT dan BANYAK. Bisa bayar pake BPJS, dibayarin kantor, bayar sendiri.. yg penting TERSEDIA. Kan tolol ya yang mati dah banyak bener tapi kita harus nunggu berbulan2 buat giliran di vaksin.  So, swasta harus boleh jualan juga dong?",1,1,1,1
205,8008,meskipun di RS ku kemarin sempet ada kuota vaksin buat keluarga nakes tp alhamdulillahnya bapak ibuku udah dpt vaksin di jogja sana. yha jauh juga kl mau vaksin doang sampe solo ðŸ˜‚  bu kos ku juga udah vaksin jadi lumayan lega juga. pokoknya semoga sehat sehat buat kita semua â¤ï¸,1,1,1,1
206,7991,Niat vaksin malah positif cok,0,0,0,0
207,11127,mari galang kekuatan #TolakKomersialisasiVaksin dorong semua anggota DPR menolak Komersialisasi Vaksin ditengah pandemi.,-1,-1,-1,-1
208,9370,"Susah banget mau daftar vaksin di tempatku, perhari dari pemerintah cuma di jatah 200 orang. Jam 20.00 pendaftaran dibuka, jam 20.02 udah penuh ðŸ˜‚ Dahlah mls",0,0,0,0
209,12081,Sarkas wew..tapi beneran ini vaksin mau dijual retail? Trus nyuntik sendiri gt?,0,0,0,0
210,10295,[cm] Sumpah aku capek... orang-orang disekitarku pada nggak percaya vaksin mana nggak percaya prokes lagi ðŸ˜­ðŸ˜­ bingung cara ngasih taunya ppkm lagi ðŸ˜­,0,0,0,0
211,13131,"Dibalik nakes berpetang melawan pandemi, ada staf honorer dinkes yg kerja siang malem input data &amp",0,0,0,0
212,14209,"Vaksin di Malang lagi abis semua yaaa, kuingin vaksin ðŸ˜”",1,1,1,1
213,12273,Enak bgt ni abis vaksin kyk ada reklo reklonya gituu,1,1,1,1
214,12724,"Katanya sih vaksinnya masih terbatas, tapi kok ada rencana #KimiaFarma akan jual vaksin individu huhuhuhuu",-1,-1,-1,-1
215,8720,"Mudahnya, makin sedikit pengantre, makin tinggi kapasitas layanan (ruang besar, tenaga medis banyak, + nvc/jumlah vaksin banyak) &amp",0,1,0,0
216,14418,"Ini mah bkn Vaksin gotong royong lg. Tujuan biar Akselerasi? Biar ga ngantri? Ngga! Murni KAPITALIS ðŸ¤£ðŸ¤£ Vaksinasi ditengah pandemi kok mau disamakan sama 5 vaksinasi dasar.  Kimia farma ngebet bgt mau ngikutin jejak Garuda Indonesia, KAI dan rekan sejawatnya wkwk",-1,-1,-1,-1
217,10709,"iseng liat statistik covid hari ini, pertama amazed bgt sama pengelolaan data statistiknya yang lengkap. tapi akhirnya ngerasa kaget nya bukan main, gila tinggi juga angkanya. persentase peningkatan angka vaksinasi dan kasus positif jauh bgt gila",0,0,0,0
218,7121,Kangen nyetadion..smoga taun ngarep wes vaksin kabeh dan membaik Indonesiaku..Amin,1,1,1,1
219,10001,Meski vaksin di kampus tetep aja jaraknya jauh sih wkwkwkwkwkwk,0,0,0,0
220,8868,Aku kok ra paham... itu vaksin retail ambil dr mana? Trus ini yg gratisan kan masi krg2 ya... kalo ada yg retail mengurangi jmlh yg hrs bwt gratisan ini g sih? Jd yg punya duit ya yg berhak lebi cepet dpt vaksin?,0,0,0,0
221,13350,"kimia farma masalahnya apa deh? Ga dipaksa jg bknnya buat beli ya, lagi udh disuruh vaksin yg gratis malah gamau msh blg konspirasi lah chip lah dll, skrng ada pilihan yang bayar tau harganya 800k koar koar.",1,1,1,1
222,8630,Muke gile gue dibilang ngarang pake di cc pak Gandjar ya gapapa siapa tau jadi lebih gampang daftar vaksinnya kan buat keluarga yg belum pada dapet vaksin. Dikira gue ngomong buat kepentingan gue doang? Situ kali yg gitu wkwkwk.,1,1,1,1
223,13948,Baru seneng ada vaksin gotong royong aka mandiri biar cepet divaksin.. eh harganya bikin puyeng wkwk ga ramah di kantong :(,0,0,0,0
224,7757,"ini perkara vaksin sinopharm yang berbayar di kimia farma, kenapa pada kocak2 bgt si manusia manusia aneh ini",0,0,0,0
225,11452,Perasaan pasca #vaksin  Laper mulu ya.. ðŸ¤£ Hari ini : Nasi kuning uda Kue2 tradisional (wadai) uda Roti gembong akan dilanjut ni  Wah.. wah.. wah.. yenny ðŸ˜‹,0,0,0,0
226,13010,"Tau ga, gue capek bgt ngadepin org2 kek gini. Kata siapa nakes gk vaksin?  https://t.co/wVgeTwHLr0",0,0,0,0
227,12049,setelah rame covid melonjak..rakyat mulai bersedia di vaksin.. vaksin sulit quota...eh sekarang kimia farma muncul dengan berbayar ...ujung2nya duit ..bangsat!,-1,-1,-1,-1
228,14306,"""Mangkanya vaksin sekarang mumpung gratis!"" Dari kalimat itu harusnya kita tau bahwa nanti vaksin akan diperjual-belikan ðŸ˜‚  Dan taraaaaa bener juga ternyata, buat yg biasa dagang ga heran dg kalimat semacam itu.  Kimia Farma",0,0,0,0
229,12640,"Vaksin berbayar gk masalah, asal bisa pilih aja buatan mana.",1,1,1,1
230,13013,"baru tau rame parah vaksin di parpol, gakjadilah.",0,0,0,0
231,10085,"Kimia Farma lagi? BUMN kayak gini nih? Pernah terjadi Kasus Antigen Bekas dan sekarang akan memperjual belikan Vaksin??? Realita di beberapa daerah, contoh di tempat saya masih banyak yang belum mendapat vaksin dan harus antri menunggu giliran? Come on @KemenkesRI @KemenBUMN  https://t.co/9y10MUSivq",-1,-1,-1,-1
232,13002,"""Indonesia menerima bantuan  3 juta vaksin moderna dari AS melalui fasilitas covax, utk vaksin dosis ke-3 bagi nakes  """,0,0,0,0
233,9619,pengen kumpul mama aja huf fix ini mah kelar vaksin kedua aku benar benar akan pulangggðŸ˜©,0,0,0,0
234,13281,"Keknya baru ini setuju ama penyembah telur, ""knp negara berbisnis dgn rakyatnya?"" Pdhl yg gratis masih jalan. Knp ga mikir nanti malah kaum2 tsb malah glorifikasi kuot tsb sbg alasan gaikut vaksin gratisan pemerintah.",0,0,0,0
235,14166,Gua : udah Dateng jam 9 pagi untuk vaksin dari PT  PT : abis vaksin nya untuk anak ke 2 dan seterusnya..hari ini hanya anak pertama Gua : anjim anjim udah nunggu lama tau nya gak ada  Gua : kenapa sih anak pertama terus yang jadi prioritas,0,0,0,0
236,14668,"Vaksin Thp I, bismillahðŸ¤²  Ini adl satu dr sekian banyak ikhtiarku utk melindungi diri sendiri, keluarga dan orang-orang sekitar dr pandemi. Sehat-sehat ya semuanyaaaâ˜º",1,1,1,1
237,11471,Gak liat berita ya mba? Noh yg antri vaksin udh kayak antri bagi2 sembako. Kalopun ada yg nolak jumlahnya gak banyak2 amat,1,1,1,1
238,8145,"Mohon info vaksin di tangsel doooong buat art, tp si mbak ktpnya bukan tangsel ðŸ™",0,0,0,0
239,14802,Kenapa nggak digratisin aja? Titik vaksin makin banyak jadi warga nggak berkerumun kayak sekarang. Mau vaksin malah bikin cluster baru ðŸ¤”,0,0,0,0
240,12654,"Kalo tujuannya mempercepat ya gratisin, bukan dijual utk org yg mampu untuk beli. Ini sumber sinopharm dari mana sih? Pemerintah/BUMN beli? Ato sumbangan? Apa produsen vaksin skrg sdh bisa jualan ke lembaga/institusi selain an. negara?",-1,-1,-1,-1
241,8723,Yang tadi nya udah mau vaksin si bapak eh jadi gak mau lagi.,-1,-1,-1,-1
242,9252,Gemes banget kebanyakan peraturan. Mo vaksin doang kebanyakan ita itunya. Gmn mau 2jt target perhari si iniðŸ˜­,-1,-1,-1,-1
243,11920,Tidak seharusnya negara mengkomersialisasikan vaksin,-1,-1,-1,-1
244,12243,Wkwk vaksin udah mulai dijual. Dijualnya ga main2 seharga 1 kaset nintendo switch ðŸ˜‚  Kok ya udah mulai jadi ladang bisnis ckck,-1,-1,-1,-1
245,12176,"Corona bakal lama hilang karena vaksin udah mulai ga gratis, obat mahal, tabung oksigen mahal, masyarakat masih banyak yang bebal dan denial.  Paling bagus yang bebal dan denial ini dikumpulin jadi satu, gausa dikasi vaksin atau obat, diemin biar ngumpul sama yang positif.",0,0,0,0
246,13315,"Sejak awal pandemi kan yang diprioritaskan ekonomi ðŸ¤­  Tapi kalau ini ngga mengurangi ketersediaan vaksin eksisting (yang gratis), menurut saya bukan opsi yang buruk sih, biar akses masyarakat ke vaksin bertambah, herd immunity juga lebih cepet tercapai  Selama msh masuk akal~",1,1,1,1
247,13213,"Salah satu argumentasi utama penganut ""plandemic"" dan penentang vaksin adalah bisnis vaksin. Bahwa pandemi ini hanya akal-akalan big pharma u/ bisnis obat dan vaksin.  Ini Kemenkes malah membuat regulasi yg membuka pintu bagi bisnis vaksin. ðŸ‘Ž",-1,-1,-1,-1
248,13822,I don't rly care kalo vaksin Sinopharm diperjual-belikan. Lebih baik gw vaksin mandiri daripada nunggu gratisan gajelas jg dari pemerintah ðŸ¥²,1,1,1,1
249,8371,"Ketidak transparanan stok vaksin gratis dan bayar, malah akan jadi polemik baru. dan digoreng2 lagi, politis lagi, keburu virus lebih duluan mengamankan bargaining position mereka melawan rakyat indonesia  Bersatulah dalam perang lawan pandemi ini.. ðŸ™",0,0,0,0
250,9735,Apakah ini moment yg dipergunakan oleh pemerintah untuk jualan vaksin disaat lonjakan covid meningkat?  Sudah direncanakan kah? Atau sudah disetting? Sebentar lagi vaksin gratis akan langka dengan alasan habiskah?  Kita tunggu aja beritanya kelanjutannya agar vaksin mandiri laku.,-1,-1,-1,-1
251,12104,Sejak vaksin jadi  sadar pentingnya asupan gizi yg seimbang. Lebih menakar garam. Sensitif bgt sama rasa asin. Sensitif juga sama belanja onlen...nyadar aja. ðŸ˜€ðŸ˜€ðŸ˜. Gini hari kok borosðŸ’°ðŸ’µðŸ’¸,0,0,0,0
252,8179,"@Lisaamartatara4 SEMOGA vaksin covid janganlah di palsukan....mohon please...,",0,0,0,0
253,8057,Di Palembang mau vaksin gratis dimana ya?,0,0,0,0
254,8117,"btw, waktu ditolak untuk vaksin, alasannya sih karena vaksin sudah dijatah per daerah jadi utk menghindari kurangnya stok maka diberlakukan lah aturan demikian. Ada benernya juga, tapi utk segalanya harus ada pengecualian. toh, kami bersedia dan siap divaksin  #vaksin",1,1,1,1
255,11345,Vaksin berbayar harga 800ribuan itu udah termasuk sertifikat blom? Secara kimia farma gitu lho yg ngadain... ðŸ˜ˆ Alat swab bekas aja bisa jd rumah..,0,0,0,0
256,10915,Sah!!! Vaksin diperjualbelikan.habis itu pemerintah mengeluarkan aturan layanan publik bagi yg sudah vaksin.yg blm vaksin tidak boleh.dan terbaru tercipta lahan yg menggiurkan bagi yg nakal. Ibarat Gotham City banyak penjahatnya.,-1,-1,-1,-1
257,12286,"Menurutku ignorance banget orang2 yg bilang kimia farma jualan vaksin dgn harga yg tentu gak bakal bisa diraih semua orang itu bukan masalah. Trs bilang ""gitu aja kok repot. Ya itu masalah woi. Lu liat pandemi ini udah bunuh berapa orang sama berapa juga yg harus hidup susah-",-1,-1,-1,-1
258,8551, https://t.co/VkVzp4w0LK Jangan sampai salah menafsirkan kalimatnya coba disimak dulu berita yang aku share ini. Kalo mau vaksin yg cepet bisa bayar biayanya sendiri. #SukseskanVaksinasi,1,1,1,1
259,14653,"Sdh ngelawan hoax ttg vaksinasi aja susah banget, giliran orang mau divaksin eh malahan dibikin ribet. Apa gunanya NIK kalau semua harus didata ulang lagi? Ini benar2 kondisi darurat!!! Gak punya sense of crisis banget sih yg buat aturan?",-1,-1,-1,-1
260,11743,"mau vaksin yg berbayar aja sekali dosis 400rb, asal gak berkerumun antree nya.",1,1,1,1
261,7833,Negara berbisnis vaksin di masa pandemi.... Heemm makin ancor cuk,-1,-1,-1,-1
262,10968,Coba tolong paparkan bukti validnya kak kalau memang lonjakan kasus satu bulan ini disebabkan oleh vaksin.,0,0,0,0
263,11224,"Vaksin grtis msh ada kok. Bkn rkyt hrs beralih byr. Cm jns vaksinnya aja yg bd antr yg byr n ga. Yg byr itu Sinopharm n Cansino yg diperoleh dr kjr sm bilateral. Klo Sinovac, AstrZen, Moderna dr multilateral n bilateral lewat Covax.  Vaksin gratis gamau. Ada yg byr malah ngamuk.",1,1,1,1
264,13719,"[bgr] info vaksin sinovac dibogor, terutama yang deket deket gunung putri",0,0,0,0
265,13923,Still wondering why Kimia Farma jualan vaksin mulai besok,0,0,0,0
266,7810,Tapi vaksin lu jadi haram ðŸ¤ª,-1,-1,-1,-1
267,11435,"Pantat lah ini, bicara kemanusiaan malah disuruh bayar, ga ada hati dan ga ada otak, vaksin yg gratis kemaren saja hampir tercentralisasi di jawa, blm kebagian tuh yg luar jawa, sdh muncul yg beginian",-1,-1,-1,-1
268,7667,"Vaksin hibah di jual tuan @jokowi  tau???  Jgn nanti bilang ""saya tidak tau"" ðŸ˜Œ",0,0,0,0
269,14575,"Para ahli sepakat bahwa protokol kesehatan menjadi pelengkap terbaik vaksinasi untuk mencegah perluasan Covid-19. Untuk memerangi pandemi, masyarakat siap mendukung percepatan program vaksinasi di Indonesia.  PPKM Sudah Tepat ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©  https://t.co/iUSh0um7FZ",1,1,1,1
